n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,repair_algorithm,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
128,64,127,0.01,0.05,1,1.3,3,random,structured_sd_repair,1,842814419,2026-08-11T03:21:19.870208+00:00,1,1000,10000,0.01509714126586914,0.28626513481140137,0.603935956954956,21.457117795944214,22.384475231170654,90,22,128,49,64,True,1000,0,0,0,17.911,20,0.0,,False,
128,64,127,0.01,0.05,1,1.3,3,random,posterior_aware_prange_repair,0,1999987653,2026-08-11T03:21:42.273292+00:00,1,1000,10000,0.015110015869140625,0.28723621368408203,0.6044800281524658,553.802886724472,554.7313420772552,89,20,128,49,64,True,1000,0,0,0,17.209,19,0.0,,False,
128,64,127,0.01,0.05,1,1.3,3,random,posterior_aware_prange_repair,1,1143362085,2026-08-11T03:30:57.023957+00:00,1,1000,10000,0.014946937561035156,0.28847694396972656,0.6049880981445312,551.4418199062347,552.3729631900787,96,25,128,49,64,True,1000,0,0,0,14.908,17,0.0,,False,
128,64,127,0.01,0.05,1,1.3,3,linear_combination,induced_sd_repair,0,1453609559,2026-08-11T03:40:09.415663+00:00,1,1000,10000,0.015056133270263672,0.31452488899230957,0.6032230854034424,261.91905999183655,262.8733699321747,83,17,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,linear_combination,induced_sd_repair,1,1522826919,2026-08-11T03:44:32.307920+00:00,1,1000,10000,0.015103816986083984,0.283128023147583,0.6118202209472656,262.0226249694824,262.9541869163513,83,22,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,linear_combination,structured_sd_repair,0,1270342127,2026-08-11T03:48:55.282310+00:00,1,1000,10000,0.015300989151000977,0.2874279022216797,0.6073920726776123,261.2286238670349,262.1605749130249,84,20,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,linear_combination,structured_sd_repair,1,1390591599,2026-08-11T03:53:17.462046+00:00,1,1000,10000,0.014965057373046875,0.31152796745300293,0.60555100440979,268.28230118751526,269.2370719909668,86,28,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,linear_combination,posterior_aware_prange_repair,0,1950329878,2026-08-11T03:57:46.720865+00:00,1,1000,10000,0.015997886657714844,0.32074975967407227,0.8188250064849854,283.2839369773865,284.4685068130493,85,26,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,linear_combination,posterior_aware_prange_repair,1,1840929684,2026-08-11T04:02:31.210949+00:00,1,1000,10000,0.016230106353759766,0.30547118186950684,0.6653540134429932,283.19833302497864,284.21018409729004,87,21,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,local_search,induced_sd_repair,0,1646140827,2026-08-11T04:07:15.442411+00:00,1,1000,10000,0.016014814376831055,0.3215620517730713,0.8113319873809814,269.9625070095062,271.1405379772186,93,22,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,local_search,induced_sd_repair,1,1612907997,2026-08-11T04:11:46.604589+00:00,1,1000,10000,0.01618194580078125,0.31572413444519043,0.6488997936248779,1129.636743068695,1130.641625881195,87,23,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,local_search,structured_sd_repair,0,69443734,2026-08-11T04:30:37.341600+00:00,1,1000,10000,0.02473616600036621,0.30960607528686523,0.7597360610961914,280.6355490684509,281.7686278820038,81,28,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,local_search,structured_sd_repair,1,873000568,2026-08-11T04:35:19.130701+00:00,1,1000,10000,0.017068862915039062,0.36687517166137695,0.9214169979095459,279.122633934021,280.4626359939575,100,21,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,local_search,posterior_aware_prange_repair,0,1749558806,2026-08-11T04:39:59.613869+00:00,1,1000,10000,0.015821218490600586,0.310945987701416,0.6803872585296631,250.93246698379517,251.96210193634033,89,18,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,local_search,posterior_aware_prange_repair,1,1403973445,2026-08-11T04:44:11.595385+00:00,1,1000,10000,0.015345096588134766,0.2999691963195801,0.6092641353607178,251.88477396965027,252.8317449092865,103,20,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,random,induced_sd_repair,0,1332969958,2026-08-11T04:48:24.447685+00:00,1,1000,10000,0.015153169631958008,0.28926825523376465,0.6572637557983398,601.6271207332611,602.6111810207367,87,16,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,random,induced_sd_repair,1,2131160645,2026-08-11T04:58:27.077873+00:00,1,1000,10000,0.015407085418701172,0.31595683097839355,0.6818311214447021,601.5263779163361,602.5616879463196,77,23,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,random,structured_sd_repair,0,2071877623,2026-08-11T05:08:29.658661+00:00,1,1000,10000,0.015316963195800781,0.2900867462158203,0.6197819709777832,589.8315122127533,590.7788858413696,87,22,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,random,structured_sd_repair,1,384344254,2026-08-11T05:18:20.457700+00:00,1,1000,10000,0.015173912048339844,0.2939488887786865,0.6758949756622314,595.932131767273,596.9399080276489,92,22,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,random,posterior_aware_prange_repair,0,1711678717,2026-08-11T05:28:17.416761+00:00,1,1000,10000,0.01544499397277832,0.30167579650878906,0.7049281597137451,592.5924067497253,593.6370038986206,83,23,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,random,posterior_aware_prange_repair,1,1071636649,2026-08-11T05:38:11.073141+00:00,1,1000,10000,0.015281915664672852,0.3022458553314209,0.6081578731536865,592.8228869438171,593.7719569206238,97,15,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,linear_combination,induced_sd_repair,0,1011159586,2026-08-11T05:48:04.876426+00:00,1,1000,10000,0.015904664993286133,0.29356980323791504,0.6746900081634521,261.1183180809021,262.12497115135193,86,21,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,linear_combination,induced_sd_repair,1,1644118729,2026-08-11T05:52:27.021200+00:00,1,1000,10000,0.015490055084228516,0.29994702339172363,0.6165828704833984,261.35213327407837,262.3059461116791,80,24,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,linear_combination,structured_sd_repair,0,573255539,2026-08-11T05:56:49.347980+00:00,1,1000,10000,0.015156984329223633,0.31611108779907227,0.6756479740142822,261.37477803230286,262.40475392341614,83,24,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,linear_combination,structured_sd_repair,1,902525712,2026-08-11T06:01:11.773392+00:00,1,1000,10000,0.015250205993652344,0.3031039237976074,0.6788971424102783,261.3828568458557,262.4023609161377,80,23,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,linear_combination,posterior_aware_prange_repair,0,1063617703,2026-08-11T06:05:34.195737+00:00,1,1000,10000,0.015173196792602539,0.30378103256225586,0.6731612682342529,261.3779821395874,262.392972946167,95,25,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,linear_combination,posterior_aware_prange_repair,1,2140916458,2026-08-11T06:09:56.608627+00:00,1,1000,10000,0.015253067016601562,0.3153419494628906,0.6901969909667969,261.25848603248596,262.30203104019165,94,18,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,local_search,induced_sd_repair,0,61138234,2026-08-11T06:14:18.931658+00:00,1,1000,10000,0.015101909637451172,0.30568575859069824,0.6823601722717285,248.78532099723816,249.81048011779785,80,24,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,local_search,induced_sd_repair,1,1528925677,2026-08-11T06:18:28.763639+00:00,1,1000,10000,0.015224933624267578,0.28832578659057617,0.6244800090789795,248.56557989120483,249.51640701293945,85,23,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,local_search,structured_sd_repair,0,1547183363,2026-08-11T06:22:38.300653+00:00,1,1000,10000,0.01514887809753418,0.2905750274658203,0.6945741176605225,247.4288420677185,248.45156812667847,87,23,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,local_search,structured_sd_repair,1,755741537,2026-08-11T06:26:46.770609+00:00,1,1000,10000,0.01512908935546875,0.317518949508667,0.6572649478912354,247.6476788520813,248.65937995910645,84,20,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,local_search,posterior_aware_prange_repair,0,268674907,2026-08-11T06:30:55.449130+00:00,1,1000,10000,0.015287160873413086,0.29016900062561035,0.6243441104888916,248.30898523330688,249.26074814796448,76,25,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.1,3,local_search,posterior_aware_prange_repair,1,2145101193,2026-08-11T06:35:04.728895+00:00,1,1000,10000,0.015215873718261719,0.2993500232696533,0.6691052913665771,247.3485550880432,248.3562150001526,85,23,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,random,induced_sd_repair,0,330518631,2026-08-11T06:39:13.106391+00:00,1,1000,10000,0.015256881713867188,0.30230116844177246,0.6979882717132568,590.4124941825867,591.4509570598602,94,24,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,random,induced_sd_repair,1,91617207,2026-08-11T06:49:04.577423+00:00,1,1000,10000,0.015032052993774414,0.29936790466308594,0.6703059673309326,591.1209511756897,592.1337988376617,91,22,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,random,structured_sd_repair,0,2045916349,2026-08-11T06:58:56.731188+00:00,1,1000,10000,0.015321731567382812,0.3022000789642334,0.6736040115356445,589.6296031475067,590.6439490318298,96,22,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,random,structured_sd_repair,1,2102006292,2026-08-11T07:08:47.394046+00:00,1,1000,10000,0.01518392562866211,0.30335283279418945,0.6762998104095459,589.3687889575958,590.3857641220093,73,34,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,random,posterior_aware_prange_repair,0,1130004935,2026-08-11T07:18:37.799482+00:00,1,1000,10000,0.015279293060302734,0.3285682201385498,0.6773366928100586,590.0277528762817,591.0720009803772,93,22,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,random,posterior_aware_prange_repair,1,1683501534,2026-08-11T07:28:28.892778+00:00,1,1000,10000,0.015192985534667969,0.3058900833129883,0.6064310073852539,590.2790558338165,591.228756904602,93,23,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,linear_combination,induced_sd_repair,0,1095177972,2026-08-11T07:38:20.142849+00:00,1,1000,10000,0.015146017074584961,0.3020339012145996,0.6760959625244141,261.35563373565674,262.3719160556793,93,19,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,linear_combination,induced_sd_repair,1,2108723834,2026-08-11T07:42:42.537459+00:00,1,1000,10000,0.015539884567260742,0.31270718574523926,0.6979591846466064,261.04076170921326,262.0896019935608,91,26,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,linear_combination,structured_sd_repair,0,1553060865,2026-08-11T07:47:04.646044+00:00,1,1000,10000,0.015184879302978516,0.30367207527160645,0.6836998462677002,261.55853605270386,262.5831649303436,93,20,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,linear_combination,structured_sd_repair,1,132827826,2026-08-11T07:51:27.248292+00:00,1,1000,10000,0.015167951583862305,0.30124902725219727,0.673516035079956,261.2813377380371,262.293781042099,100,14,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,linear_combination,posterior_aware_prange_repair,0,1308692928,2026-08-11T07:55:49.562203+00:00,1,1000,10000,0.01538705825805664,0.3064289093017578,0.6813502311706543,261.7179961204529,262.74310517311096,87,18,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,linear_combination,posterior_aware_prange_repair,1,1377165790,2026-08-11T08:00:12.324436+00:00,1,1000,10000,0.015901803970336914,0.32989001274108887,0.6716771125793457,261.4721748828888,262.51189494132996,82,24,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,local_search,induced_sd_repair,0,104511881,2026-08-11T08:04:34.855670+00:00,1,1000,10000,0.015180826187133789,0.30495405197143555,0.6699802875518799,247.88438510894775,248.89723682403564,91,24,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,local_search,induced_sd_repair,1,1350013177,2026-08-11T08:08:43.772371+00:00,1,1000,10000,0.015177011489868164,0.28899383544921875,0.6701362133026123,247.98114681243896,248.99753522872925,84,26,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,local_search,structured_sd_repair,0,1202106614,2026-08-11T08:12:52.789107+00:00,1,1000,10000,0.016245126724243164,0.3099358081817627,0.7040131092071533,248.11204719543457,249.1646602153778,93,20,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,local_search,structured_sd_repair,1,1790994912,2026-08-11T08:17:01.972641+00:00,1,1000,10000,0.015153884887695312,0.2865588665008545,0.6622419357299805,248.0624601840973,249.04956483840942,95,17,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,local_search,posterior_aware_prange_repair,0,1535553847,2026-08-11T08:21:11.043300+00:00,1,1000,10000,0.015240192413330078,0.2890458106994629,0.6414861679077148,248.5883719921112,249.5689890384674,92,25,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.2,3,local_search,posterior_aware_prange_repair,1,1940989024,2026-08-11T08:25:20.632343+00:00,1,1000,10000,0.015330076217651367,0.2885301113128662,0.6814990043640137,248.27706718444824,249.28622007369995,84,28,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,random,induced_sd_repair,0,853676930,2026-08-11T08:29:29.937430+00:00,1,1000,10000,0.015268802642822266,0.31589293479919434,0.618602991104126,508.0114450454712,508.9838809967041,82,21,128,49,64,True,1000,0,0,0,30.594,33,0.0,,False,
128,64,127,0.01,0.05,2,1.3,3,random,induced_sd_repair,1,2108172180,2026-08-11T08:37:58.940533+00:00,1,1000,10000,0.01517796516418457,0.28940892219543457,0.6766829490661621,508.1565990447998,509.1607220172882,84,21,128,49,64,True,1000,0,0,0,23.798,26,0.0,,False,
128,64,127,0.01,0.05,2,1.3,3,random,structured_sd_repair,0,1763955739,2026-08-11T08:46:28.120384+00:00,1,1000,10000,0.015246868133544922,0.28906822204589844,0.6672399044036865,777.4611821174622,778.456573009491,87,20,128,49,64,True,1000,0,0,0,14.087,17,0.0,,False,
128,64,127,0.01,0.05,2,1.3,3,random,structured_sd_repair,1,1229844665,2026-08-11T08:59:26.595669+00:00,1,1000,10000,0.015195846557617188,0.3025970458984375,0.6585826873779297,781.3140938282013,782.3137881755829,89,16,128,49,64,True,1000,0,0,0,20.926,23,0.0,,False,
128,64,127,0.01,0.05,2,1.3,3,random,posterior_aware_prange_repair,0,2091387033,2026-08-11T09:12:28.928707+00:00,1,1000,10000,0.015250205993652344,0.30211305618286133,0.6698682308197021,553.9505541324615,554.9604179859161,91,23,128,49,64,True,1000,0,0,0,16.297,19,0.0,,False,
128,64,127,0.01,0.05,2,1.3,3,random,posterior_aware_prange_repair,1,843557708,2026-08-11T09:21:43.908218+00:00,1,1000,10000,0.01516103744506836,0.30321598052978516,0.6851940155029297,554.9257481098175,555.9516451358795,84,24,128,49,64,True,1000,0,0,0,25.713,28,0.0,,False,
128,64,127,0.01,0.05,2,1.3,3,linear_combination,induced_sd_repair,0,1981248249,2026-08-11T09:30:59.878761+00:00,1,1000,10000,0.015134811401367188,0.2889280319213867,0.6239850521087646,260.40688729286194,261.3571410179138,95,17,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,linear_combination,induced_sd_repair,1,642555444,2026-08-11T09:35:21.254893+00:00,1,1000,10000,0.015027999877929688,0.2846088409423828,0.6982028484344482,260.5889570713043,261.60963773727417,86,27,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,linear_combination,structured_sd_repair,0,352623539,2026-08-11T09:39:42.883516+00:00,1,1000,10000,0.015363216400146484,0.30246901512145996,0.6885087490081787,261.82056498527527,262.8502252101898,94,22,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,linear_combination,structured_sd_repair,1,1459461055,2026-08-11T09:44:05.752698+00:00,1,1000,10000,0.015162944793701172,0.3087289333343506,0.7060120105743408,261.6165189743042,262.6691589355469,84,29,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,linear_combination,posterior_aware_prange_repair,0,1062775007,2026-08-11T09:48:28.440863+00:00,1,1000,10000,0.015156030654907227,0.28908300399780273,0.6740291118621826,261.0412631034851,262.0422270298004,88,21,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,linear_combination,posterior_aware_prange_repair,1,631937476,2026-08-11T09:52:50.501965+00:00,1,1000,10000,0.015111923217773438,0.2881810665130615,0.6091859340667725,261.52727794647217,262.46215987205505,93,22,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,local_search,induced_sd_repair,0,1842586387,2026-08-11T09:57:12.983247+00:00,1,1000,10000,0.015313148498535156,0.2918727397918701,0.6829488277435303,248.4772698879242,249.49053716659546,92,16,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,local_search,induced_sd_repair,1,1403911295,2026-08-11T10:01:22.492996+00:00,1,1000,10000,0.015028238296508789,0.3194739818572998,0.6293759346008301,248.39556574821472,249.38436579704285,95,29,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,local_search,structured_sd_repair,0,1217158835,2026-08-11T10:05:31.898598+00:00,1,1000,10000,0.015443801879882812,0.2905898094177246,0.6385979652404785,248.2112331390381,249.17918729782104,96,22,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,local_search,structured_sd_repair,1,438810676,2026-08-11T10:09:41.097311+00:00,1,1000,10000,0.01523590087890625,0.29216814041137695,0.6824188232421875,248.20963096618652,249.2220060825348,94,25,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,local_search,posterior_aware_prange_repair,0,833361995,2026-08-11T10:13:50.340222+00:00,1,1000,10000,0.0151519775390625,0.2966439723968506,0.6268973350524902,248.41719579696655,249.37789106369019,82,19,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,2,1.3,3,local_search,posterior_aware_prange_repair,1,1325713842,2026-08-11T10:17:59.737960+00:00,1,1000,10000,0.01510000228881836,0.31407904624938965,0.6709399223327637,248.64439392089844,249.66707015037537,97,17,128,49,64,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,3,1.1,3,random,induced_sd_repair,0,1654103666,2026-08-11T10:22:09.424288+00:00,1,1000,10000,0.015233755111694336,0.2896239757537842,0.6614372730255127,590.0414731502533,591.031396150589,79,33,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,3,1.1,3,random,induced_sd_repair,1,2083145420,2026-08-11T10:32:00.475257+00:00,1,1000,10000,0.015185356140136719,0.3048591613769531,0.6979808807373047,591.0266082286835,592.0665168762207,86,21,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,3,1.1,3,random,structured_sd_repair,0,1648658755,2026-08-11T10:41:52.561110+00:00,1,1000,10000,0.015084981918334961,0.30692291259765625,0.6749351024627686,592.2944688796997,593.3147768974304,78,22,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,3,1.1,3,random,structured_sd_repair,1,617214037,2026-08-11T10:51:45.894915+00:00,1,1000,10000,0.015311002731323242,0.3309187889099121,0.6755871772766113,590.2020311355591,591.246561050415,94,22,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,3,1.1,3,random,posterior_aware_prange_repair,0,1637280599,2026-08-11T11:01:37.161053+00:00,1,1000,10000,0.015303850173950195,0.3016970157623291,0.6791198253631592,593.0660049915314,594.0850620269775,87,29,128,49,54,True,1000,1000,0,0,,,,,False,
